user,repos_collab,deleted,site_admin,hireable,email,company,github_star
Julius-777,"Julius-777/ChatApp,Julius-777/Video-to-MP3-Conveter,Julius-777/Mini_Web_Projects,Julius-777/Julius-777,Julius-777/Kilimanjaro,Julius-777/Web-Dev-goorm-container,Julius-777/Farmbot-Fertilizer-Distribution-Rover,Julius-777/AVR_ATmega324A_Project,Julius-777/Comp_systems_networking,Julius-777/Website-Resume,Julius-777/Embedded_systems_radio,Julius-777/Plant-Watering-Rover-Image-Recognition-,Julius-777/tutorial-mini-projects",False,False,False,,,False
JulioPickler,,False,False,False,,,False
JulioHOR,"vieirapcm/tcc_ai_fake-news,JulioHOR/ProjectZomboidTranslations",False,False,False,,,False
JulianFNieto12,"JulianFNieto12/calcular-grados.github.io,JulianFNieto12/JulianFNieto12.github.io",False,False,False,,,False
Juliantanja34,Juliantanja34/hello-world,True,False,False,,,False
JuliaSapronova,"JuliaSapronova/github-final-project,JuliaSapronova/gkpbt-css-circle",False,False,False,,,False
JulieRaiyani,,False,False,False,,,False
JulianCSN,"JulianCSN/KoyVideogame,JulianCSN/ds21js",False,False,False,,,False
JulietteCLEMENTR,,False,False,False,,,False
JulianKleinNL,JulianKleinNL/CodingChallenge,True,False,False,,,False
JullyanaSoueid12,JullyanaSoueid12/Soueid-Im-veis,False,False,False,,,False
Juliwar,,False,False,False,,,False
JulienEmrot,JulienEmrot/testMacWindows,False,False,False,,,False
Julianivia,"SebastianGeroli/PanchosBattle,tomi901/urban-explorers",False,False,False,,,False
JulianxEsparza,"Jamielabed/Todo_project,jcorona59/cssi_git_example",False,False,False,,,False
JulioCesa,TecSenai2014/infolog,False,False,False,,,False
Juliielr,"Juliielr/_Portfolio_Julie_Lechevalier,Juliielr/PortfolioLechevalier__Julie",False,False,False,,,False
Julietteberth,Julietteberth/MOM,False,False,False,,,False
Juliaforwork,Juliaforwork/coursera-course,False,False,False,,,False
JulianoCDorneles,JulianoCDorneles/flutterwebserver,False,False,False,,,False
JuliReformasi,,False,False,False,,,False
JulietaParapar,,False,False,False,,,False
JulienHortoneda,"JulienHortoneda/BRS-App-v2.3,JulienHortoneda/training-modules",False,False,False,Julien.Hortoneda@un.org,UNEP,False
JulieUK,,False,False,False,,,False
Julius-Java01,,False,False,False,,,False
JulioC1010,,False,False,False,,,False
JuliaMatlakh,"JuliaMatlakh/first-site,JuliaMatlakh/Salvation-pizza",False,False,False,,,False
JulianTSmith,JulianTSmith/hello-world,False,False,False,,,False
JulianKolt,JulianKolt/PRG,False,False,False,,,False
JulienTouzard,imie-tssr-19-g5/IMIE_Backup-Manager,False,False,False,,,False
JuliaNash88,JuliaNash88/cgm-remote-monitor,False,False,False,,,False
JulianaContreras,"JulianaContreras/unit-5-project,JulianaContreras/unit-4-project,JulianaContreras/Unit-3-techdegree-project,JulianaContreras/second-techdegree-project,JulianaContreras/first-techdegree-project,JulianaContreras/unit-6-project,JulianaContreras/unit-4-techdegree-project,JulianaContreras/tech-degree-project",False,False,False,,,False
JuliaKocen,"JuliaKocen/Dev10,JuliaKocen/orbiters-jdbc-template",False,False,False,,,False
Julian1414,"Julian1414/library,Julian1414/Landing-Page-Dot,Julian1414/project",False,False,False,,,False
JulioCesarMendez,"JulioCesarMendez/thorium_laboratories,JulioCesarMendez/Emuladores",False,False,False,,Thorium Corp,False
Juliuspears,,True,False,False,,,False
JulieShannon,JulieShannon/AASourceControl,False,False,False,,,False
Juliofuts,"Bustillox/InsaneR,WillHelmCoder/manager",True,False,False,,,False
JulianoNogueira,,False,False,False,,,False
JulioCBarros,,False,False,False,,,False
Julian-Andazola,Julian-Andazola/julianandazola.github.io,False,False,False,,,False
JuliePricilla,"JuliePricilla/MyFancyStore,JuliePricilla/hello-world,JuliePricilla/phonia",False,False,False,,,False
Julio5330,,False,False,False,,,False
JulienWillot,,False,False,False,,,False
JulietNolt,nkuz/BRBA,False,False,False,,,False
JulianaWacha,JulianaWacha/agenciacorumbau,False,False,False,,,False
JulianPampin,,False,False,False,,,False
JuliAbellan,JuliAbellan/laberintoPython,False,False,False,,,False
JulianUrban,JulianUrban/MAGMA,False,False,False,,,False
JulesSkiz,,False,False,False,,,False
JulianAkkerman,"JulianAkkerman/JulianAkkerman.github.io,JulianAkkerman/Inspiratie-,JulianAkkerman/Website",False,False,False,,,False
Julian0409,,False,False,False,,,False
Julien274,"Julien274/MajCommand,Julien274/Annonce",False,False,False,,,False
Julz87,,False,False,False,,,False
JulieBoundless,"boundlessgeo/sdk,boundlessgeo/sdk-apps",False,False,False,,,False
JulaKul,pietzwart/making-it-public,False,False,False,,,False
Julienplcode,,False,False,False,,,False
Julia-cloud-design,,False,False,False,,,False
JuliaShao98,JuliaShao98/test2,False,False,False,,,False
Julihann,,False,False,False,,,False
JulioLima97,JulioLima97/new-repo,False,False,False,,,False
JulioCesarSalgado,,False,False,False,,,False
JulioAndradaa,JulioAndradaa/Qrcode-,False,False,False,,,False
Julian-THU,,False,False,False,,,False
JuliaDSP,,True,False,False,,,False
JuliaPy,,True,False,False,,,False
Juliannako,"Juliannako/Decompil,Juliannako/TrueDecompil",False,False,False,,,False
JulianLunz,,False,False,False,,Siemens AG,False
JulienGold,,False,False,False,,,False
JulienF69,,True,False,False,,,False
Juliusmed,,False,False,False,,,False
JulioPontesCamargo,JulioPontesCamargo/terraform-study,False,False,False,,Eduzz Tecnologia LTDA,False
JuleHenriHu,,False,False,False,,,False
Julienus,compulse-project/Compulse,False,False,False,,,False
JulioMejia2,JulioMejia2/Analisis-Numerico,False,False,False,,,False
Julen18,"Julen18/TFM_UOC,Julen18/SokoBanUoc",False,False,False,,,False
Julienphz,"Julienphz/FirstRepo,Julienphz/github_reborn",False,False,False,,,False
JulyGD,,False,False,False,,,False
Juligomendoza,Juligomendoza/Equipo-1-Administracion-de-Servidores,False,False,False,,,False
Julesf449,,False,False,False,,,False
Julien64-collab,,False,False,False,,,False
JuliaMos,,False,False,False,,,False
JulianRoday,JulianRoday/fun,False,False,False,,,False
JulieWilson,"JulieWilson/CDD-Training-DEV,JulieWilson/CDD-Training-Ops",False,False,False,,,False
Juloan,Juloan/blog,False,False,False,,,False
Julia96-boop,,False,False,False,,,False
Julius0087,"Julius0087/git_test,Julius0087/Rock-Paper-Scissors,Julius0087/Landing-page,Julius0087/odin-recipes",False,False,False,,,False
JulianaPerfeito,"JulianaPerfeito/Bootcamp_Amdocs_Java_Developer_Deasafio_Git_GitHub,JulianaPerfeito/xmen-registration-user-registration-rest-api",False,False,False,,,False
JuliaJagdhuber0,you314/CPL_Testing,False,False,False,,,False
Juliette-Dupire,,False,False,False,,,False
JulioGisul,"JulioGisul/tenis,JulioGisul/TenisGisul",False,False,False,,,False
Juliano77,"Juliano77/Ciclo-2,Juliano77/https-github.com-julianomartins-poo-unis-ead.git-,Juliano77/https-github.com-julianomartins-poo-unis-ead",False,False,False,,,False
JulioGalavis,,False,False,False,,,False
Julius-maker,,False,False,False,,,False
Juliisco,fuhlmann/Connected-Car,False,False,False,,,False
JuliaMakov,JuliaMakov/python_one,False,False,False,,,False
JulioJr0,"JulioJr0/MenuDeCinta,JulioJr0/App-Tecnologia-Vestible",False,False,False,,,False
JulyofDream,,False,False,False,,,False
Juliophysics,"Juliophysics/UFC_Data_Analysis,Juliophysics/Spark_mini_projects,Juliophysics/Coursera_Capstone,Juliophysics/heroes,Juliophysics/Differential_Dynamic_Microscopy_Analysis,Juliophysics/AFM__Data_Analysis",False,False,False,,,False
JulioValc,,False,False,False,,,False
JulaSzpula,"JulaSzpula/R,JulaSzpula/SQL",False,False,False,,,False
JuliaSidenko,JuliaSidenko/-Labwork11toGithub,False,False,False,,,False
JulioZenteno,JulioZenteno/ProyectoUnity,False,False,False,,,False
JulieBoulangee,,False,False,False,,,False
JulienRebillon,,False,False,False,,,False
JuliaSchw,"JuliaSchw/ml-academy-Aufgabe_SE2,JuliaSchw/ml-tutorial,limebit/express-git-lfs",False,False,False,,,False
JuliusMa,,False,False,False,,,False
Julian431845,,True,False,False,,,False
Julianapessoto88,,False,False,False,,,False
JulianXia-2020,GemYamTechnology/Learn-VHDL,False,False,False,,,False
Julianjg21,"Julianjg21/github-final-proyect,Julianjg21/myfirstproyect",False,False,False,,,False
JulioSouquetB,,False,False,False,,,False
Julian1978,,False,False,False,,,False
JulianGarcia1999,,False,False,False,,,False
JulianFarhi,"JulianFarhi/advent-of-code,julien-sarazin/nest-playground",False,False,False,,,False
JulianBaur,JulianBaur/R-scripts,False,False,False,,University of Zurich,False
JulianNguyenHuu,"JulianNguyenHuu/current_projects,JulianNguyenHuu/julian_cap,JulianNguyenHuu/btp,JulianNguyenHuu/s4draw",False,False,False,,,False
Julien1589,"Julien1589/exercice-cadavre-exquis---vincent,christophedejaiffe/Exercice-Cadavre-Exquis-Tof,Julien1589/Environnement-d-apprentissage,Julien1589/Exercice-Cadavre-Exquis-Julien,Messalf/Exercice-Cadavre-Exquis-Massimo,Julien1589/Page-404,Julien1589/MON-CV,jeandavidwuilquot/Markdown1,Lesly1994/Exercice-Cadavre-Exquis-Lesly,Thomas-Florent/Exercice-Cadavre-Exquis-Thomas,Julien1589/exercice-markdown,fouyonjoshua/Exercice-Cadavre-Exquis-Joshua,Julien1589/Le-Fanal-Des-Animaux",False,False,False,,,False
Julius2bk,,False,False,False,,,False
Juliand25,,False,False,False,,,False
JulianoBelfort,"JulianoBelfort/SimplexRevisado,JulianoBelfort/JFlex-JCup-in-reduced-Fortran-language,JulianoBelfort/MultilayerPerceptron",False,False,True,jbelfjr@gmail.com,,False
JulcirBianchi,JulcirBianchi/ConvertMyMoney,False,False,False,,,False
JulioCastellano,"JulioCastellano/Jes-s-Misericordioso,JulioCastellano/Radio-Joven",False,False,False,,,False
JulioAntonio15,"JulioAntonio15/hello-world,JulioAntonio15/Lightbox,JulioAntonio15/Calculadora,JulioAntonio15/p,JulioAntonio15/Calc,JulioAntonio15/Python,JulioAntonio15/Modal",True,False,False,,,False
JulianDGTV,"JulianDGTV/Twitch-API,JulianDGTV/Minecraft-Server-Config",False,False,False,,,False
Juliacelerova,"vami22/Pozn-mky,Juliacelerova/juliacelerova.github.io",False,False,False,,,False
JuliusVermeeren,"JuliusVermeeren/geergame,JuliusVermeeren/steakstore",False,False,False,,,False
Julien-Gossart,"Julien-Gossart/Gossart-Julien,Julien-Gossart/Robotique",False,False,False,,,False
JulivnTV,"Ju-inc/setPrefix,JulivnTV/emojicreate-v1.0",False,False,False,,julyworld,False
